            414   0    L2Cache             Mem_Ack    M_I>NP     [0x46c0, line 0x46c0] 
            414   0    L2CacheL2_Replacement_clean     IM>IM     [0x7c0, line 0x7c0] 
            414   0    L2CacheL2_Replacement_clean     IM>IM     [0x7c0, line 0x7c0] 
            414   0    L2CacheL2_Replacement_clean     IM>IM     [0x7c0, line 0x7c0] 
            415   0    L2CacheL2_Replacement_clean     IM>IM     [0x7c0, line 0x7c0] 
            419   1    L1Cache                 Inv      M>I      [0x2dc0, line 0x2dc0] 
            420   0  Directory               Fetch      I>IM     [0xac0, line 0xac0] 
            421   3        Seq               Begin       >       [0x33e8, line 0x33c0] ST PC 179 0xb3
            422   3    L1Cache      L1_Replacement     IM>IM     [0x40c0, line 0x40c0] 
            427   0  Directory         Memory_Data     IM>M      [0x7c0, line 0x7c0] 
            427   0    L2Cache             WB_Data  MCT_I>M_I    [0x2dc0, line 0x2dc0] 
            431   3        Seq               Begin       >       [0x5ec, line 0x5c0] ST PC 232 0xe8
            432   3    L1Cache      L1_Replacement     IM>IM     [0x40c0, line 0x40c0] 
            434   0    L2Cache            Mem_Data     IM>MT_MB  [0x7c0, line 0x7c0] 
            435   0  Directory                Data      M>MI     [0x2dc0, line 0x2dc0] 
            441 core  1        Seq                Done       >       [0x7e8, line 0x7c0] 340 cycles
            441   1    L1Cache       Data_all_Acks     IM>M      [0x7c0, line 0x7c0] 
            441   1    L1Cache      L1_Replacement      I>I      [0x2dc0, line 0x2dc0] 
            441   1    L1Cache               Store     NP>IM     [0x24c0, line 0x24c0] 
            441   1    L1Cache      L1_Replacement      M>M_I    [0x7c0, line 0x7c0] 
            441   0        Seq               Begin       >       [0x12ec, line 0x12c0] ST PC 245 0xf5
            442   0    L1Cache      L1_Replacement     IM>IM     [0x19c0, line 0x19c0] 
            442   1    L1Cache               Store     NP>IM     [0x10c0, line 0x10c0] 
            442   1    L1Cache      L1_Replacement     IM>IM     [0x24c0, line 0x24c0] 
            442   1    L1Cache      L1_Replacement     IM>IM     [0x24c0, line 0x24c0] 
            447   0  Directory          Memory_Ack     MI>I      [0x2dc0, line 0x2dc0] 
            448   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x7c0, line 0x7c0] 
            448   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x7c0, line 0x7c0] 
            448   0    L2Cache         L1_PUTX_old     NP>NP     [0x3bc0, line 0x3bc0] 
            448   0    L2Cache             L1_GETX     NP>IM     [0x8c0, line 0x8c0] 
            449   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            449   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            449   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            449   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            450   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            450   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            450   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            450   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            451   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            451   2        Seq               Begin       >       [0x48ec, line 0x48c0] ST PC 299 0x12b
            452   2    L1Cache      L1_Replacement     IM>IM     [0xac0, line 0xac0] 
            454   0    L2Cache             Mem_Ack    M_I>NP     [0x2dc0, line 0x2dc0] 
            454   0    L2CacheL2_Replacement_clean     IM>IM     [0xac0, line 0xac0] 
            455   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x7c0, line 0x7c0] 
            455   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x3bc0, line 0x3bc0] 
            456   0  Directory               Fetch      I>IM     [0x8c0, line 0x8c0] 
            461   2        Seq               Begin       >       [0x16ec, line 0x16c0] ST PC 249 0xf9
            462   2    L1Cache      L1_Replacement     IM>IM     [0xac0, line 0xac0] 
            463   0    L2Cache             WB_Data  MCT_I>M_I    [0x7c0, line 0x7c0] 
            467   0  Directory         Memory_Data     IM>M      [0xac0, line 0xac0] 
            471   0  Directory                Data      M>MI     [0x7c0, line 0x7c0] 
            471   3        Seq               Begin       >       [0x458, line 0x440] ST PC 128 0x80
            472   3    L1Cache      L1_Replacement     IM>IM     [0x40c0, line 0x40c0] 
            474   0    L2Cache            Mem_Data     IM>MT_MB  [0xac0, line 0xac0] 
            481 core  2        Seq                Done       >       [0xae8, line 0xac0] 370 cycles
            481   2    L1Cache       Data_all_Acks     IM>M      [0xac0, line 0xac0] 
            481   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            481   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            481   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            482   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            482   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            482   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            483   0  Directory          Memory_Ack     MI>I      [0x7c0, line 0x7c0] 
            488   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0xac0, line 0xac0] 
            488   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0xac0, line 0xac0] 
            488   0    L2Cache         L1_PUTX_old     NP>NP     [0x58c0, line 0x58c0] 
            488   0    L2Cache             L1_GETX     NP>IM     [0x19c0, line 0x19c0] 
            489   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            489   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            489   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            489   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            490   0    L2Cache             Mem_Ack    M_I>NP     [0x7c0, line 0x7c0] 
            490   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            490   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            490   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            491   0    L2CacheL2_Replacement_clean     IM>IM     [0x8c0, line 0x8c0] 
            491   2        Seq               Begin       >       [0x4eec, line 0x4ec0] ST PC 305 0x131
            492   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            495   2    L1Cache                 Inv      M>I      [0xac0, line 0xac0] 
            495   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x58c0, line 0x58c0] 
            496   0  Directory               Fetch      I>IM     [0x19c0, line 0x19c0] 
            501   2        Seq               Begin       >       [0x59ec, line 0x59c0] ST PC 316 0x13c
            502   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            503   0  Directory         Memory_Data     IM>M      [0x8c0, line 0x8c0] 
            503   0    L2Cache             WB_Data  MCT_I>M_I    [0xac0, line 0xac0] 
            510   0    L2Cache            Mem_Data     IM>MT_MB  [0x8c0, line 0x8c0] 
            511   0  Directory                Data      M>MI     [0xac0, line 0xac0] 
            511   2        Seq               Begin       >       [0x4bec, line 0x4bc0] ST PC 302 0x12e
            512   2    L1Cache      L1_Replacement     IM>IM     [0x8c0, line 0x8c0] 
            517 core  2        Seq                Done       >       [0x8e8, line 0x8c0] 326 cycles
            517   2    L1Cache       Data_all_Acks     IM>M      [0x8c0, line 0x8c0] 
            517   2    L1Cache      L1_Replacement      I>I      [0xac0, line 0xac0] 
            517   2    L1Cache               Store     NP>IM     [0x1dc0, line 0x1dc0] 
            517   2    L1Cache      L1_Replacement      M>M_I    [0x8c0, line 0x8c0] 
            518   2    L1Cache               Store     NP>IM     [0x15c0, line 0x15c0] 
            518   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            518   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            518   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            519   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            519   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            519   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            519   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            521   0        Seq               Begin       >       [0x20e8, line 0x20c0] ST PC 160 0xa0
            522   0    L1Cache      L1_Replacement     IM>IM     [0x19c0, line 0x19c0] 
            523   0  Directory          Memory_Ack     MI>I      [0xac0, line 0xac0] 
            524   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x8c0, line 0x8c0] 
            524   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x8c0, line 0x8c0] 
            524   0    L2Cache         L1_PUTX_old     NP>NP     [0x29c0, line 0x29c0] 
            524   0    L2Cache             L1_GETX     NP>IM     [0x62c0, line 0x62c0] 
            525   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            525   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            525   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            525   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            526   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            526   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            526   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            526   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            530   0    L2Cache             Mem_Ack    M_I>NP     [0xac0, line 0xac0] 
            530   0    L2CacheL2_Replacement_clean     IM>IM     [0x19c0, line 0x19c0] 
            531   2    L1Cache                 Inv    M_I>SINK_WB_ACK [0x8c0, line 0x8c0] 
            531   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x29c0, line 0x29c0] 
            531   1        Seq               Begin       >       [0x425, line 0x400] ST PC 115 0x73
            532 core  1        Seq                Done       >       [0x425, line 0x400] 1 cycles
            532   1    L1Cache               Store      M>M      [0x400, line 0x400] 
            532   0  Directory               Fetch      I>IM     [0x62c0, line 0x62c0] 
            539   0    L2Cache             WB_Data  MCT_I>M_I    [0x8c0, line 0x8c0] 
            541   2        Seq               Begin       >       [0x10e8, line 0x10c0] ST PC 144 0x90
            542   2    L1Cache      L1_Replacement     IM>IM     [0x1dc0, line 0x1dc0] 
            543   0  Directory         Memory_Data     IM>M      [0x19c0, line 0x19c0] 
            547   0  Directory                Data      M>MI     [0x8c0, line 0x8c0] 
            550   0    L2Cache            Mem_Data     IM>MT_MB  [0x19c0, line 0x19c0] 
            551   1        Seq               Begin       >       [0x1cec, line 0x1cc0] ST PC 255 0xff
            552   1    L1Cache      L1_Replacement     IM>IM     [0x24c0, line 0x24c0] 
            557 core  0        Seq                Done       >       [0x19ec, line 0x19c0] 396 cycles
            557   0    L1Cache       Data_all_Acks     IM>M      [0x19c0, line 0x19c0] 
            557   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            557   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            557   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            558   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            558   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            558   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            558   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            559   0  Directory          Memory_Ack     MI>I      [0x8c0, line 0x8c0] 
            561   0        Seq               Begin       >       [0x5de8, line 0x5dc0] ST PC 221 0xdd
            562   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            564   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x19c0, line 0x19c0] 
            564   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x19c0, line 0x19c0] 
            564   0    L2Cache             L1_GETX     NP>IM     [0x40c0, line 0x40c0] 
            564   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            565   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            565   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            565   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            565   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            566   0    L2Cache             Mem_Ack    M_I>NP     [0x8c0, line 0x8c0] 
            566   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            566   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            566   0    L2CacheL2_Replacement_clean     IM>IM     [0x62c0, line 0x62c0] 
            571   0    L1Cache                 Inv      M>I      [0x19c0, line 0x19c0] 
            571   1        Seq               Begin       >       [0x4ce8, line 0x4cc0] ST PC 204 0xcc
            572   1    L1Cache      L1_Replacement     IM>IM     [0x24c0, line 0x24c0] 
            572   0  Directory               Fetch      I>IM     [0x40c0, line 0x40c0] 
            579   0    L2Cache             WB_Data  MCT_I>M_I    [0x19c0, line 0x19c0] 
            581   3        Seq               Begin       >       [0x19ed, line 0x19c0] ST PC 252 0xfc
            582   3    L1Cache      L1_Replacement     IM>IM     [0x40c0, line 0x40c0] 
            587   0  Directory                Data      M>MI     [0x19c0, line 0x19c0] 
            591   0        Seq               Begin       >       [0x1be9, line 0x1bc0] ST PC 155 0x9b
            592   0    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
            593   0  Directory         Memory_Data     IM>M      [0x62c0, line 0x62c0] 
            599   0  Directory          Memory_Ack     MI>I      [0x19c0, line 0x19c0] 
            600   0    L2Cache            Mem_Data     IM>MT_MB  [0x62c0, line 0x62c0] 
            606   0    L2Cache             Mem_Ack    M_I>NP     [0x19c0, line 0x19c0] 
            607 core  0        Seq                Done       >       [0x62ec, line 0x62c0] 426 cycles
            607   0    L1Cache       Data_all_Acks     IM>M      [0x62c0, line 0x62c0] 
            607   0    L1Cache      L1_Replacement      I>I      [0x19c0, line 0x19c0] 
            607   0    L1Cache               Store     NP>IM     [0x53c0, line 0x53c0] 
            607   0    L1Cache      L1_Replacement      M>M_I    [0x62c0, line 0x62c0] 
            608   0    L1Cache               Store     NP>IM     [0x3c0, line 0x3c0] 
